,,,,,,,,,,% of FGA by Distance,,,,,,FG% by Distance,,,,,,% of FG Ast'd,,Dunks,,Corner 3s,,Heaves,,
332,Kirk Hinrich,35,2TM,PG,46,7,631,0.38,15.9,0.519,0.194,0.109,0.07,0.147,0.481,0.373,0.48,0.286,0,0.474,0.387,0.44,0.708,0,0,0.258,0.438,0,0,
332,Kirk Hinrich,35,CHI,PG,35,7,555,0.398,16.3,0.525,0.186,0.119,0.059,0.161,0.475,0.387,0.5,0.286,0,0.474,0.411,0.417,0.696,0,0,0.25,0.429,0,0,
332,Kirk Hinrich,35,ATL,PG,11,0,76,0.182,15.5,0.455,0.273,0,0.182,0,0.545,0.2,0.333,,0,,0.167,1,1,0,0,0.333,0.5,0,0,
333,Sean Kilpatrick,26,2TM,SG,31,0,616,0.456,16.8,0.578,0.252,0.148,0.081,0.096,0.422,0.538,0.691,0.375,0.5,0.423,0.342,0.571,0.872,0.015,3,0.333,0.395,0,0,
333,Sean Kilpatrick,26,DEN,SG,8,0,82,0.381,19.9,0.19,0.095,0.095,0,0,0.81,1,1,1,,,0.235,0.25,1,0,0,0.471,0.25,0,0,
333,Sean Kilpatrick,26,BRK,SG,23,0,534,0.462,13.7,0.61,0.265,0.153,0.088,0.104,0.39,0.526,0.682,0.342,0.5,0.423,0.361,0.588,0.857,0.016,3,0.309,0.433,0,0,
334,Rondae Hollis-Jefferson,21,BRK,SF,29,17,615,0.457,9.2,0.899,0.449,0.138,0.08,0.232,0.101,0.476,0.581,0.158,0.636,0.406,0.286,0.576,0.75,0.065,9,0.357,0.2,0,0,
335,Shabazz Napier,24,ORL,PG,55,0,600,0.338,18.1,0.483,0.134,0.07,0.065,0.214,0.517,0.351,0.259,0.357,0.385,0.395,0.327,0.206,0.647,0,0,0.154,0.25,0,0,
336,Anthony Brown,23,LAL,SF,29,11,599,0.31,18.1,0.444,0.143,0.063,0.087,0.151,0.556,0.339,0.389,0.125,0.455,0.316,0.286,0.684,0.95,0.008,1,0.314,0.318,0,0,
337,Josh McRoberts,28,MIA,PF,42,1,595,0.372,13.4,0.669,0.264,0.176,0.088,0.142,0.331,0.434,0.564,0.423,0.154,0.381,0.245,0.581,1,0.061,8,0.082,0.25,1,0,
338,Metta World Peace,36,LAL,SF,35,5,590,0.311,15,0.525,0.254,0.107,0.062,0.102,0.475,0.312,0.333,0.211,0.273,0.389,0.31,0.414,0.923,0.006,1,0.381,0.313,0,0,
339,Tiago Splitter,31,ATL,C,36,2,579,0.523,3,0.987,0.748,0.194,0.013,0.032,0.013,0.529,0.595,0.333,0,0.4,0,0.753,,0.077,12,0.5,0,1,0,
340,Ian Clark,24,GSW,SG,66,1,578,0.441,14.5,0.584,0.238,0.139,0.114,0.094,0.416,0.5,0.625,0.357,0.391,0.526,0.357,0.492,0.933,0.005,1,0.333,0.321,0,0,
341,Tyus Jones,19,MIN,PG,37,0,573,0.359,13.5,0.66,0.205,0.231,0.096,0.128,0.34,0.388,0.531,0.389,0.2,0.3,0.302,0.275,0.625,0,0,0.189,0.3,0,0,
342,Carl Landry,32,PHI,PF,36,12,569,0.556,10.3,0.948,0.368,0.112,0.116,0.352,0.052,0.561,0.75,0.357,0.552,0.432,0.462,0.759,1,0.048,12,0.154,0.5,0,0,
343,Mike Muscala,24,ATL,C,60,0,565,0.5,11.9,0.743,0.342,0.125,0.092,0.184,0.257,0.566,0.673,0.632,0.286,0.464,0.308,0.797,1,0.046,6,0.308,0.25,1,0,
344,Kevin Garnett,39,MIN,PF,38,38,556,0.47,13.6,0.991,0.157,0.122,0.139,0.574,0.009,0.474,0.667,0.5,0.313,0.455,0,0.944,,0.017,1,1,0,0,0,
345,Donatas Motiejūnas,25,HOU,PF,37,22,547,0.439,10.8,0.722,0.205,0.4,0.098,0.02,0.278,0.5,0.595,0.488,0.35,0.5,0.281,0.716,1,0.01,2,0.368,0.143,0,0,
346,Jusuf Nurkić,21,DEN,C,32,3,547,0.417,4.5,0.988,0.483,0.397,0.041,0.066,0.012,0.423,0.496,0.344,0.3,0.438,0,0.743,,0.045,11,0,,0,0,
347,Kendrick Perkins,31,NOP,C,37,5,542,0.533,6.3,1,0.347,0.453,0.067,0.133,0,0.533,0.654,0.529,0.2,0.4,,0.85,,0.027,2,,,0,0,
348,Kevin Séraphin,26,NYK,C,48,0,526,0.41,9.2,0.99,0.2,0.337,0.283,0.171,0.01,0.414,0.537,0.435,0.328,0.371,0,0.607,,0.044,7,0,,1,0,
349,Boban Marjanović,27,SAS,C,54,4,508,0.603,4.6,1,0.483,0.345,0.132,0.04,0,0.603,0.738,0.5,0.391,0.571,,0.619,,0.201,32,,,0,0,
350,Glenn Robinson III,22,IND,SF,45,4,508,0.43,11.9,0.755,0.331,0.139,0.06,0.225,0.245,0.447,0.58,0.476,0.222,0.294,0.378,0.627,0.929,0.113,15,0.405,0.4,0,0,
351,Sonny Weems,29,2TM,SF,43,0,499,0.382,14.1,0.627,0.255,0.118,0.127,0.127,0.373,0.391,0.5,0.385,0.143,0.429,0.366,0.63,1,0.036,4,0.39,0.375,0,0,
351,Sonny Weems,29,PHO,SG,36,0,421,0.393,14.9,0.64,0.247,0.101,0.135,0.157,0.36,0.386,0.5,0.333,0.167,0.429,0.406,0.591,1,0.034,3,0.406,0.462,0,0,
351,Sonny Weems,29,PHI,SF,7,0,78,0.333,13.4,0.571,0.286,0.19,0.095,0,0.429,0.417,0.5,0.5,0,,0.222,0.8,1,0.048,1,0.333,0,0,0,
352,Tarik Black,24,LAL,C,39,0,496,0.548,2.8,1,0.702,0.24,0.038,0.029,0,0.548,0.658,0.32,0.25,0,,0.737,,0.346,31,,,0,0,
353,Anderson Varejão,33,2TM,C,53,0,496,0.427,7.9,0.992,0.379,0.202,0.194,0.218,0.008,0.431,0.511,0.4,0.5,0.259,0,0.717,,0.008,1,0,,0,0,
353,Anderson Varejão,33,CLE,C,31,0,310,0.421,9.3,0.987,0.289,0.224,0.25,0.224,0.013,0.427,0.545,0.294,0.474,0.353,0,0.75,,0,0,0,,0,0,
353,Anderson Varejão,33,GSW,C,22,0,186,0.438,6.5,1,0.521,0.167,0.104,0.208,0,0.438,0.48,0.625,0.6,0.1,,0.667,,0.021,1,,,0,0,
354,Adreian Payne,24,MIN,PF,52,2,486,0.366,12.6,0.779,0.228,0.214,0.076,0.262,0.221,0.389,0.606,0.258,0.273,0.342,0.281,0.591,0.889,0.069,9,0.25,0.25,0,0,
355,John Jenkins,24,2TM,SG,43,3,480,0.444,15.6,0.681,0.169,0.119,0.056,0.338,0.319,0.505,0.704,0.368,0.333,0.481,0.314,0.6,0.875,0,0,0.294,0.467,0,0,
355,John Jenkins,24,DAL,SG,21,1,193,0.414,15.4,0.729,0.129,0.157,0.071,0.371,0.271,0.51,0.778,0.455,0.4,0.462,0.158,0.615,1,0,0,0.263,0.2,0,0,
355,John Jenkins,24,PHO,SG,22,2,287,0.467,15.7,0.644,0.2,0.089,0.044,0.311,0.356,0.5,0.667,0.25,0.25,0.5,0.406,0.586,0.846,0,0,0.313,0.6,0,0,
356,Troy Daniels,24,CHO,SG,43,0,476,0.476,21.2,0.348,0.037,0.053,0.064,0.193,0.652,0.462,0.571,0.4,0.25,0.528,0.484,0.8,0.949,0,0,0.254,0.613,0,0,
357,Ray McCallum,24,2TM,PG,41,6,475,0.377,13.8,0.712,0.226,0.089,0.178,0.219,0.288,0.385,0.606,0.154,0.346,0.281,0.357,0.45,0.933,0.007,1,0.31,0.308,0,0,
357,Ray McCallum,24,SAS,PG,31,3,256,0.403,12.1,0.761,0.299,0.09,0.224,0.149,0.239,0.431,0.6,0.167,0.4,0.3,0.313,0.455,1,0.015,1,0.5,0.375,0,0,
357,Ray McCallum,24,MEM,PG,10,3,219,0.354,15.5,0.671,0.165,0.089,0.139,0.278,0.329,0.34,0.615,0.143,0.273,0.273,0.385,0.444,0.9,0,0,0.192,0.2,0,0,
358,Jason Thompson,29,2TM,C,47,7,471,0.481,7.7,0.861,0.398,0.269,0.111,0.083,0.139,0.505,0.651,0.414,0.25,0.444,0.333,0.66,1,0.074,8,0.133,0,0,0,
358,Jason Thompson,29,GSW,C,28,1,179,0.476,5.7,1,0.405,0.381,0.167,0.048,0,0.476,0.647,0.313,0.429,0.5,,0.6,,0.095,4,,,0,0,
358,Jason Thompson,29,TOR,C,19,6,292,0.485,9.7,0.773,0.394,0.197,0.076,0.106,0.227,0.529,0.654,0.538,0,0.429,0.333,0.704,1,0.061,4,0.133,0,0,0,
359,Ryan Kelly,24,LAL,PF,36,0,470,0.369,12.9,0.752,0.242,0.188,0.134,0.188,0.248,0.446,0.5,0.393,0.3,0.536,0.135,0.72,1,0.027,3,0.216,0.125,1,0,
360,Brian Roberts,30,2TM,PG,51,0,470,0.448,14.9,0.745,0.188,0.115,0.091,0.352,0.255,0.48,0.645,0.368,0.333,0.466,0.357,0.356,0.667,0,0,0.167,0.286,0,0,
360,Brian Roberts,30,CHO,PG,30,0,333,0.443,14.8,0.765,0.191,0.104,0.096,0.374,0.235,0.477,0.591,0.417,0.273,0.488,0.333,0.357,0.556,0,0,0.111,0,0,0,
360,Brian Roberts,30,POR,PG,21,0,137,0.46,15.1,0.7,0.18,0.14,0.08,0.3,0.3,0.486,0.778,0.286,0.5,0.4,0.4,0.353,0.833,0,0,0.267,0.5,0,0,
361,James Jones,35,CLE,SF,48,0,463,0.408,21.7,0.268,0.035,0.021,0.106,0.113,0.732,0.447,0.8,0.667,0.333,0.438,0.394,0.765,0.927,0.007,1,0.212,0.455,0,0,
362,Andre Miller,39,2TM,PG,39,4,461,0.557,8.4,0.925,0.462,0.179,0.208,0.075,0.075,0.582,0.612,0.579,0.5,0.625,0.25,0.333,1,0,0,0.125,0,3,0,
362,Andre Miller,39,MIN,PG,26,0,280,0.621,8.5,0.931,0.534,0.138,0.19,0.069,0.069,0.648,0.677,0.625,0.545,0.75,0.25,0.371,1,0,0,0,,3,0,
362,Andre Miller,39,SAS,PG,13,4,181,0.479,8.4,0.917,0.375,0.229,0.229,0.083,0.083,0.5,0.5,0.545,0.455,0.5,0.25,0.273,1,0,0,0.25,0,0,0,
363,Greivis Vásquez,29,MIL,PG,23,0,460,0.326,16.9,0.471,0.174,0.13,0.072,0.094,0.529,0.415,0.458,0.278,0.6,0.385,0.247,0.444,0.667,0,0,0.137,0.2,2,0,
364,Ryan Hollins,31,2TM,C,37,12,460,0.62,4.4,1,0.633,0.304,0.038,0.025,0,0.62,0.7,0.458,1,0,,0.714,,0.354,24,,,0,0,
364,Ryan Hollins,31,WAS,C,5,3,48,0.571,6.3,1,0.429,0.286,0.143,0.143,0,0.571,0.667,0.5,1,0,,0.75,,0.143,1,,,0,0,
364,Ryan Hollins,31,MEM,C,32,9,412,0.625,2.4,1,0.653,0.306,0.028,0.014,0,0.625,0.702,0.455,1,0,,0.711,,0.375,23,,,0,0,
365,J.J. Hickson,27,2TM,C,35,9,436,0.516,5.2,0.994,0.561,0.213,0.135,0.084,0.006,0.519,0.69,0.303,0.286,0.308,0,0.713,,0.187,29,0,,0,0,
365,J.J. Hickson,27,DEN,C,20,9,305,0.505,4.7,1,0.587,0.183,0.147,0.083,0,0.505,0.672,0.25,0.188,0.444,,0.764,,0.211,23,,,0,0,
365,J.J. Hickson,27,WAS,C,15,0,131,0.543,5.7,0.978,0.5,0.283,0.109,0.087,0.022,0.556,0.739,0.385,0.6,0,0,0.6,,0.13,6,0,,0,0,
366,Rasual Butler,36,SAS,SF,46,0,432,0.471,16,0.529,0.183,0.115,0.106,0.135,0.471,0.618,0.789,0.25,0.455,0.786,0.306,0.676,1,0.029,3,0.388,0.316,0,0,
367,Reggie Bullock,24,DET,SF,37,0,429,0.439,16.6,0.459,0.204,0.051,0.112,0.092,0.541,0.467,0.55,0.4,0.364,0.444,0.415,0.619,1,0.02,2,0.491,0.5,0,0,
368,Willie Reed,25,BRK,C,39,2,426,0.571,3.7,1,0.609,0.286,0.06,0.045,0,0.571,0.704,0.421,0.25,0.167,,0.684,,0.211,24,,,0,0,
369,Jared Cunningham,24,2TM,SG,44,3,410,0.343,14,0.629,0.362,0.124,0.029,0.114,0.371,0.364,0.579,0,0.333,0.083,0.308,0.667,1,0.086,7,0.487,0.421,1,0,
369,Jared Cunningham,24,CLE,SG,40,3,355,0.352,11.9,0.648,0.385,0.11,0.033,0.121,0.352,0.373,0.571,0,0.333,0.091,0.313,0.682,1,0.099,7,0.5,0.438,0,0,
369,Jared Cunningham,24,MIL,SG,4,0,55,0.286,16.1,0.5,0.214,0.214,0,0.071,0.5,0.286,0.667,0,,0,0.286,0.5,1,0,0,0.429,0.333,1,0,
370,Chris Andersen,37,2TM,C,27,15,402,0.528,10.8,0.806,0.639,0.056,0.028,0.083,0.194,0.586,0.674,0,0,0.5,0.286,0.676,1,0.097,7,0.071,0,0,0,
370,Chris Andersen,37,MIA,C,7,1,36,0.4,15.2,0.5,0.3,0.1,0,0.1,0.5,0.4,0.667,0,,0,0.4,0,1,0.1,1,0,,0,0,
370,Chris Andersen,37,MEM,C,20,14,366,0.548,6.4,0.855,0.694,0.048,0.032,0.081,0.145,0.604,0.674,0,0,0.6,0.222,0.719,1,0.097,6,0.111,0,0,0,
371,Kendall Marshall,24,PHI,PG,30,6,400,0.364,16.4,0.585,0.169,0.127,0.119,0.169,0.415,0.391,0.55,0.267,0.429,0.3,0.327,0.296,0.875,0,0,0.224,0.364,1,0,
372,Sergey Karasev,22,BRK,SF,40,5,399,0.405,17.2,0.5,0.203,0.068,0.081,0.149,0.5,0.514,0.6,0.8,0.167,0.455,0.297,0.632,1,0,0,0.27,0.2,1,0,
373,Salah Mejri,29,DAL,C,34,6,397,0.628,1.7,0.987,0.859,0.103,0,0.026,0.013,0.636,0.716,0.125,,0,0,0.755,,0.423,31,0,,0,0,
374,Lamar Patterson,24,ATL,SG,35,0,395,0.35,17.3,0.388,0.25,0.025,0.05,0.063,0.613,0.516,0.65,0.5,0.25,0.2,0.245,0.75,0.917,0,0,0.265,0.385,0,0,
375,Joe Young,23,IND,PG,41,0,384,0.367,14.7,0.728,0.207,0.136,0.071,0.32,0.272,0.423,0.571,0.304,0.333,0.389,0.217,0.173,0.7,0.03,4,0.196,0.222,0,0,
376,Darrun Hilliard,22,DET,SG,38,2,383,0.397,15.9,0.618,0.214,0.099,0.076,0.237,0.382,0.407,0.571,0.077,0.4,0.387,0.38,0.424,0.895,0.015,2,0.4,0.35,3,0,
377,Jarell Martin,21,MEM,PF,27,0,380,0.466,7.8,0.983,0.466,0.172,0.129,0.216,0.017,0.474,0.574,0.35,0.6,0.28,0,0.574,,0.052,5,0,,1,0,
378,Montrezl Harrell,22,HOU,PF,39,1,379,0.644,3.4,0.989,0.667,0.233,0.022,0.067,0.011,0.652,0.75,0.524,0,0.333,0,0.638,,0.311,26,0,,0,0,
379,Mike Miller,35,DEN,SF,47,2,373,0.355,22.2,0.161,0.032,0.065,0.032,0.032,0.839,0.3,0.5,0.25,0.5,0,0.365,0.667,0.842,0,0,0.192,0.4,0,0,
380,JaVale McGee,28,DAL,C,34,2,370,0.575,3.6,0.993,0.664,0.179,0.067,0.082,0.007,0.579,0.719,0.25,0.111,0.545,0,0.701,,0.388,49,0,,0,0,
381,Michael Beasley,27,HOU,PF,20,0,363,0.522,8.9,0.956,0.361,0.205,0.161,0.229,0.044,0.531,0.649,0.476,0.455,0.447,0.333,0.567,1,0.049,10,0.667,0.333,0,0,
382,Chris McCullough,20,BRK,PF,24,4,362,0.404,14,0.688,0.303,0.092,0.055,0.229,0.312,0.413,0.545,0.3,0.167,0.36,0.382,0.71,0.923,0.119,11,0.235,0.25,1,0,
383,Tyler Hansbrough,30,CHO,PF,44,0,343,0.451,3.5,0.958,0.606,0.31,0.028,0.014,0.042,0.441,0.581,0.182,0.5,0,0.667,0.567,1,0.141,9,0,,0,0,
384,James Ennis III,25,3TM,SF,22,5,329,0.478,16,0.487,0.372,0.044,0.009,0.062,0.513,0.509,0.595,0.2,0,0.286,0.448,0.714,0.885,0.097,10,0.276,0.563,0,0,
384,James Ennis III,25,MIA,SF,3,0,7,,,,,,,,,,,,,,,,,,0,,,0,0,
384,James Ennis III,25,MEM,SF,10,0,40,0.308,18.1,0.385,0.231,0,0,0.154,0.615,0.4,0.667,,,0,0.25,0.5,1,0.077,1,0.125,1,0,0,
384,James Ennis III,25,NOP,SF,9,5,282,0.5,13.8,0.5,0.39,0.05,0.01,0.05,0.5,0.52,0.59,0.2,0,0.4,0.48,0.731,0.875,0.1,9,0.3,0.533,0,0,
385,Cristiano Felício,23,CHI,C,31,4,321,0.556,7,0.944,0.583,0.097,0.028,0.236,0.056,0.588,0.619,0.571,0.5,0.529,0,0.8,,0.139,9,0,,0,0,
386,Robert Sacre,26,LAL,C,25,1,320,0.413,7.1,1,0.28,0.373,0.213,0.133,0,0.413,0.619,0.143,0.625,0.4,,0.71,,0.067,5,,,0,0,
387,R.J. Hunter,22,BOS,SG,36,0,315,0.367,19.6,0.357,0.133,0.061,0.01,0.153,0.643,0.486,0.615,0.333,1,0.4,0.302,0.647,0.842,0.031,3,0.365,0.261,0,0,
388,Terry Rozier,21,BOS,PG,39,0,311,0.274,12.4,0.745,0.292,0.142,0.132,0.179,0.255,0.291,0.355,0.2,0.214,0.316,0.222,0.261,1,0,0,0.333,0.333,0,0,
389,Drew Gooden,34,WAS,PF,30,0,305,0.32,15.3,0.602,0.243,0.087,0.107,0.175,0.398,0.419,0.48,0.333,0.364,0.389,0.171,0.423,1,0.019,1,0.146,0.333,0,0,
390,Axel Toupane,23,DEN,SF,21,0,305,0.357,16.5,0.429,0.229,0.043,0.043,0.114,0.571,0.4,0.563,0,0,0.375,0.325,0.917,1,0.014,1,1,0.325,0,0,
391,Jordan Hamilton,25,NOP,SF,11,4,304,0.422,14,0.612,0.293,0.121,0.086,0.112,0.388,0.507,0.647,0.357,0.3,0.462,0.289,0.389,0.769,0.017,2,0.156,0.143,0,0,
392,Kostas Papanikolaou,25,DEN,SF,26,6,294,0.364,15.7,0.515,0.288,0.061,0.076,0.091,0.485,0.412,0.579,0,0.2,0.333,0.313,0.571,0.9,0.015,1,0.25,0.25,1,0,
393,Jordan Farmar,29,MEM,PG,12,10,291,0.42,15.8,0.55,0.2,0.1,0.09,0.16,0.45,0.473,0.55,0.3,0.333,0.563,0.356,0.192,0.438,0,0,0.244,0.364,0,0,
394,Phil Pressey,24,2TM,PG,23,0,283,0.385,9.8,0.769,0.462,0.115,0.051,0.141,0.231,0.433,0.583,0.111,0.5,0.182,0.222,0.115,0.5,0.038,1,0.056,0,1,0,
394,Phil Pressey,24,PHI,PG,14,0,170,0.382,10.4,0.764,0.455,0.127,0.055,0.127,0.236,0.405,0.56,0,0.333,0.286,0.308,0.176,0.5,0.036,1,0.077,0,1,0,
394,Phil Pressey,24,PHO,PG,9,0,113,0.391,9.3,0.783,0.478,0.087,0.043,0.174,0.217,0.5,0.636,0.5,1,0,0,0,,0.043,0,0,,0,0,
395,Bryce Dejean-Jones,23,NOP,SG,14,11,279,0.406,15.3,0.536,0.319,0.014,0.058,0.145,0.464,0.432,0.455,0,0.25,0.5,0.375,0.375,0.833,0.101,4,0.188,0.333,0,0,
396,Damjan Rudež,29,MIN,SF,33,0,277,0.403,20.3,0.194,0.161,0.016,0.016,0,0.806,0.667,0.8,0,0,,0.34,0.75,1,0.016,1,0.24,0.25,1,0,
397,Henry Sims,25,BRK,C,14,4,263,0.429,7.8,1,0.416,0.195,0.195,0.182,0,0.429,0.531,0.4,0.333,0.357,,0.879,,0.039,3,,,0,0,
398,James Michael McAdoo,23,GSW,PF,41,1,262,0.536,3.8,0.976,0.643,0.226,0.06,0.048,0.024,0.537,0.648,0.105,0.8,0.75,0.5,0.773,1,0.19,15,0,,0,0,
399,Udonis Haslem,35,MIA,PF,37,0,260,0.377,13.1,0.852,0.197,0.115,0.213,0.328,0.148,0.423,0.667,0.571,0.385,0.25,0.111,0.909,1,0.016,1,0.667,0.167,0,0,
400,Jeremy Evans,28,DAL,SF,30,2,251,0.542,10.3,0.667,0.521,0.063,0.021,0.063,0.333,0.688,0.76,0.333,0,0.667,0.25,0.864,1,0.271,12,0.438,0.143,0,0,
401,Devyn Marble,23,ORL,SG,28,0,249,0.296,15.8,0.549,0.239,0.07,0.07,0.169,0.451,0.333,0.529,0.4,0,0.167,0.25,0.462,1,0,0,0.25,0.375,0,0,
402,Xavier Munford,23,MEM,SG,14,0,244,0.416,13.5,0.701,0.156,0.273,0.13,0.143,0.299,0.426,0.5,0.429,0.3,0.455,0.391,0.304,0.778,0.013,1,0.217,0.4,0,0,
403,K.J. McDaniels,22,HOU,SF,37,1,235,0.403,11,0.653,0.403,0.139,0.056,0.056,0.347,0.468,0.552,0.4,0.25,0.25,0.28,0.545,0.857,0.153,10,0.36,0.333,0,0,
404,Delon Wright,23,TOR,PG,27,1,229,0.45,8.2,0.838,0.513,0.188,0.063,0.088,0.163,0.463,0.561,0.333,0.2,0.286,0.385,0.161,0.2,0.013,1,0.154,0,0,0,
405,Lucas Nogueira,23,TOR,C,29,1,225,0.636,3.1,0.932,0.818,0.068,0.023,0.023,0.068,0.659,0.722,0.333,0,0,0.333,0.963,1,0.409,17,0,,0,0,
406,Elton Brand,36,PHI,C,17,1,225,0.431,10.9,0.986,0.153,0.125,0.514,0.194,0.014,0.437,0.727,0.444,0.27,0.643,0,0.839,,0,0,1,0,0,0,
407,DeJuan Blair,26,WAS,C,29,0,218,0.412,8.2,0.985,0.382,0.25,0.221,0.132,0.015,0.418,0.538,0.294,0.4,0.333,0,0.821,,0,0,0,,1,0,
408,Brandan Wright,28,MEM,PF,12,2,212,0.673,4.2,1,0.519,0.346,0.058,0.077,0,0.673,0.815,0.556,0,0.75,,0.714,,0.269,13,,,0,0,
409,Matt Bonner,35,SAS,C,30,2,206,0.509,19.2,0.404,0.123,0.105,0.07,0.105,0.596,0.609,0.429,0.833,0.75,0.5,0.441,0.714,1,0,0,0.147,0.4,1,0,
410,Michael Kidd-Gilchrist,22,CHO,SF,7,7,205,0.541,6.8,0.885,0.574,0.131,0.082,0.098,0.115,0.556,0.657,0.25,0.4,0.5,0.429,0.533,1,0.082,5,0.429,0.333,0,0,
411,Lou Amundson,33,NYK,PF,29,0,204,0.358,4.8,1,0.566,0.226,0.113,0.094,0,0.358,0.533,0.167,0,0.2,,0.632,,0.038,2,,,0,0,
412,James Young,20,BOS,SG,29,0,199,0.306,20.2,0.278,0.139,0.056,0.083,0,0.722,0.5,0.4,1,0.333,,0.231,0.6,1,0,0,0.423,0.091,2,0,
413,Jordan McRae,24,2TM,PG,22,1,195,0.436,12.8,0.718,0.295,0.141,0.179,0.103,0.282,0.429,0.609,0.182,0.429,0.25,0.455,0.208,0.5,0.026,2,0.227,0.4,0,0,
413,Jordan McRae,24,PHO,PG,7,0,82,0.423,14.6,0.577,0.308,0.038,0.115,0.115,0.423,0.533,0.625,0,0.667,0.333,0.273,0.25,0.667,0.077,2,0.273,0.333,0,0,
413,Jordan McRae,24,CLE,PG,15,1,113,0.442,11,0.788,0.288,0.192,0.212,0.096,0.212,0.39,0.6,0.2,0.364,0.2,0.636,0.188,0.429,0,0,0.182,0.5,0,0,
